Helix.A-Helix,Helix.3-Helix,Helix.5-Helix,Helix.PPII-Helix,Sheet.B-Sheet,Sheet.B-Bridge,Turn.Turn,Turn.Bend,Coil
4,3,0,2,105,9,2,27,58
4,0,0,0,90,14,5,28,69
4,3,0,0,111,3,3,26,60
4,3,0,3,98,10,3,27,62
4,3,0,5,104,5,5,26,58
4,3,0,0,101,6,5,24,67
4,3,0,0,103,5,2,26,67
4,3,0,2,98,6,7,25,65
4,3,0,2,96,5,5,24,71
4,3,0,0,97,8,5,24,69
4,3,0,2,97,9,3,26,66
4,3,0,5,95,8,7,23,65
4,0,0,0,97,6,7,26,70
4,3,0,6,95,8,8,24,62
4,3,0,3,100,7,4,27,62
4,3,0,6,93,6,3,28,67
4,3,0,5,87,12,3,24,72
4,3,0,5,88,11,4,24,71
4,3,0,3,93,10,5,25,67
4,3,0,2,89,11,6,22,73
4,3,0,3,93,11,2,27,67
4,3,0,2,98,7,5,24,67
4,3,0,2,98,8,4,26,65
4,3,0,0,94,9,3,26,71
4,0,0,2,100,6,7,24,67
4,3,0,0,105,4,6,24,64
4,3,0,2,97,6,6,23,69
4,3,0,2,94,8,5,22,72
4,3,0,5,93,11,4,24,66
4,3,0,5,100,6,5,26,61
4,3,0,2,105,3,7,24,62
4,3,0,3,101,5,8,24,62
4,3,0,3,99,4,7,23,67
4,3,0,3,93,10,4,27,66
4,3,0,3,108,4,3,28,57
4,3,0,5,96,8,6,26,62
4,3,0,3,93,10,5,25,67
4,3,0,3,105,5,7,23,60
4,3,0,5,98,7,4,24,65
4,3,0,7,96,11,4,26,59
4,3,0,5,101,9,3,25,60
4,0,0,5,90,9,9,24,69
4,3,0,3,102,6,4,26,62
4,3,0,5,101,4,6,27,60
4,3,0,5,103,3,3,30,59
4,0,0,3,108,3,7,24,61
4,3,0,3,86,12,1,27,74
4,0,0,2,94,9,3,29,69
4,3,0,5,94,10,3,27,64
4,3,0,6,97,6,4,24,66
4,3,0,3,93,10,4,24,69
4,3,0,3,94,12,1,25,68
4,3,0,2,96,9,2,26,68
4,3,0,3,96,7,5,24,68
4,3,0,4,91,10,4,26,68
4,3,0,7,99,7,1,28,61
4,3,0,2,97,8,4,25,67
4,3,0,3,107,6,8,22,57
4,3,0,2,95,10,5,24,67
4,3,0,2,96,6,7,22,70
4,3,0,0,88,11,5,26,73
4,3,0,2,88,10,8,24,71
4,3,0,0,90,12,8,25,68
4,3,0,0,86,11,5,27,74
4,3,0,5,99,10,3,22,64
4,3,0,2,90,10,4,23,74
4,0,0,2,91,12,8,26,67
4,3,0,0,90,10,4,27,72
4,3,0,0,90,9,5,27,72
4,3,0,2,88,11,7,22,73
4,3,0,2,90,8,5,26,72
4,3,0,0,95,6,7,25,70
4,3,0,0,98,6,5,24,70
4,3,0,2,99,7,4,28,63
4,0,0,5,98,8,7,24,64
4,3,0,5,101,5,3,25,64
4,3,0,3,94,11,3,26,66
4,3,0,4,99,7,4,24,65
4,3,0,2,107,5,5,24,60
4,3,0,5,103,5,4,27,59
4,3,0,5,100,6,7,25,60
4,3,0,5,93,10,2,26,67
4,0,0,3,90,10,5,25,73
4,3,0,3,106,3,6,21,64
4,3,0,5,89,10,7,23,69
4,3,0,5,82,15,4,27,70
4,3,0,5,94,12,1,25,66
4,3,0,5,94,9,4,27,64
4,3,0,2,97,10,4,26,64
4,3,0,2,91,12,4,28,66
4,3,0,2,97,10,2,28,64
4,3,0,2,90,13,2,25,71
4,3,0,3,96,9,5,25,65
4,3,0,2,99,7,1,28,66
4,3,0,5,89,13,5,27,64
4,3,0,6,95,10,3,29,60
4,3,0,5,98,8,3,26,63
4,3,0,5,84,10,4,23,77
0,3,0,1,88,10,7,25,76
4,3,0,0,95,8,4,24,72
4,3,0,3,99,8,2,28,63
4,3,0,5,106,4,2,28,58
4,3,0,4,101,5,3,27,63
4,3,0,2,96,9,3,26,67
4,3,0,2,96,10,3,27,65
4,3,0,1,96,8,3,26,69
4,3,0,3,89,11,5,28,67
4,3,0,0,101,6,6,25,65
4,3,0,0,91,9,5,24,74
4,3,0,3,108,6,1,26,59
4,3,0,0,104,5,3,25,66
4,3,0,3,91,12,4,24,69
4,3,0,3,96,10,4,25,65
4,3,0,3,90,9,7,28,66
4,3,0,5,91,10,6,24,67
4,3,0,0,100,7,4,25,67
4,3,0,5,93,10,3,27,65
4,3,0,3,101,6,5,24,64
4,3,0,5,93,11,5,24,65
4,3,0,5,92,8,3,28,67
4,0,0,4,97,7,5,28,65
4,3,0,2,98,8,3,26,66
4,3,0,5,92,11,5,27,63
4,3,0,3,96,10,2,25,67
4,3,0,2,95,8,3,24,71
4,3,0,2,101,8,4,25,63
4,3,0,5,101,7,1,28,61
4,3,0,0,96,8,5,26,68
4,3,0,6,90,11,2,26,68
4,3,0,1,103,8,2,24,65
4,3,0,0,109,5,5,21,63
4,3,0,2,100,9,2,25,65
4,3,0,2,96,11,2,27,65
4,3,0,2,90,13,3,30,65
4,0,0,2,102,9,4,27,62
4,3,0,2,105,7,4,27,58
4,3,0,5,104,8,1,30,55
4,3,0,1,102,9,2,24,65
4,3,0,5,98,8,2,26,64
4,3,0,2,95,7,5,27,67
4,3,0,2,97,10,2,27,65
4,3,0,0,106,7,1,26,63
4,3,0,3,103,6,4,23,64
4,3,0,0,99,9,4,26,65
4,3,0,5,99,8,4,25,62
4,3,0,2,100,6,3,26,66
4,3,0,0,97,8,4,27,67
4,0,0,2,87,13,5,30,69
4,0,0,2,93,10,3,29,69
4,3,0,2,99,6,4,28,64
4,0,0,3,98,5,7,26,67
4,3,0,0,91,9,1,28,74
4,3,0,0,100,6,2,25,70
4,0,0,2,95,10,3,30,66
4,3,0,2,92,12,3,25,69
4,3,0,4,92,8,4,24,71
4,3,0,2,100,5,5,23,68
4,3,0,2,101,7,3,29,61
4,3,0,0,98,7,3,26,69
4,0,0,0,93,10,6,29,68
4,0,0,0,92,9,7,25,73
4,3,0,0,84,9,6,24,80
4,3,0,2,98,7,3,25,68
4,3,0,3,93,7,5,26,69
4,3,0,2,92,10,4,26,69
4,3,0,0,95,7,5,24,72
4,3,0,2,93,8,3,26,71
0,3,0,0,99,7,7,27,67
4,3,0,2,109,4,5,25,58
0,3,0,0,99,7,7,26,68
4,3,0,3,103,5,3,26,63
4,3,0,5,98,9,3,28,60
4,3,0,2,94,10,5,27,65
4,3,0,0,97,8,6,24,68
4,3,0,2,92,10,4,26,69
4,3,0,0,97,8,4,25,69
4,3,0,4,93,10,3,26,67
4,3,0,0,97,8,6,25,67
4,3,0,2,97,8,2,29,65
4,3,0,2,100,8,4,25,64
4,0,0,2,99,6,9,26,64
4,3,0,2,98,7,6,23,67
4,3,0,2,93,8,3,26,71
4,3,0,2,95,9,5,26,66
4,3,0,2,97,9,5,25,65
4,0,0,0,88,12,6,25,75
4,3,0,2,106,6,4,23,62
4,3,0,2,98,7,5,23,68
4,0,0,2,87,11,3,31,72
4,3,0,2,91,9,3,27,71
4,3,0,2,98,7,3,27,66
4,3,0,4,97,7,4,22,69
4,3,0,0,89,13,1,29,71
4,3,0,2,91,8,3,26,73
4,3,0,2,95,10,3,29,64
4,3,0,0,86,10,5,23,79
4,3,0,2,102,5,5,27,62
4,0,0,0,98,6,10,25,67
4,3,0,0,100,7,2,27,67
4,3,0,1,88,8,3,28,75
4,3,0,3,92,11,5,22,70
4,3,0,0,95,10,2,24,72
4,3,0,1,96,11,4,24,67
4,3,0,0,97,10,5,25,66
4,3,0,0,94,10,6,23,70
4,3,0,0,102,7,3,28,63
4,3,0,3,104,5,3,26,62
4,3,0,3,104,6,3,27,60
4,3,0,5,99,9,2,26,62
0,3,0,0,100,5,7,24,71
4,3,0,0,104,6,3,28,62
4,3,0,0,96,10,3,27,67
4,3,0,0,98,9,4,26,66
0,3,0,0,85,13,5,25,79
4,3,0,0,87,12,5,24,75
0,3,0,3,88,13,7,28,68
4,3,0,1,83,11,3,26,79
4,3,0,0,93,9,3,27,71
4,3,0,0,98,7,2,25,71
4,3,0,0,93,10,4,25,71
4,3,0,0,96,9,6,24,68
4,3,0,0,100,8,4,25,66
4,3,0,0,98,8,4,24,69
4,3,0,3,95,8,4,27,66
4,3,0,3,98,8,5,23,66
4,3,0,0,90,8,3,27,75
4,3,0,0,95,6,7,26,69
4,3,0,0,93,6,6,27,71
4,3,0,0,86,11,10,21,75
4,3,0,0,89,9,7,22,76
4,3,0,0,99,7,6,22,69
4,3,0,2,91,10,4,22,74
4,3,0,2,100,4,9,24,64
4,3,0,1,97,6,9,22,68
4,3,0,0,89,9,7,23,75
4,3,0,0,96,9,4,26,68
4,3,0,0,88,12,7,27,69
4,3,0,0,95,11,4,24,69
4,3,0,0,95,10,3,25,70
4,3,0,0,92,13,5,27,66
4,3,0,0,103,7,3,30,60
4,3,0,1,91,9,2,28,72
0,3,0,0,90,9,5,29,74
4,3,0,2,90,10,5,27,69
4,3,0,2,91,9,4,24,73
4,3,0,3,89,11,4,28,68
4,0,0,1,85,9,6,30,75
4,3,0,2,98,8,3,31,61
4,3,0,2,93,8,6,21,73
4,3,0,2,90,10,5,24,72
4,3,0,2,91,7,7,22,74
4,3,0,2,92,9,4,27,69
4,0,0,2,98,6,6,28,66
4,0,0,3,91,9,6,28,69
4,3,0,2,85,15,1,27,73
4,3,0,0,85,13,5,24,76
4,3,0,0,101,7,3,27,65
4,3,0,0,87,10,7,26,73
4,3,0,1,97,6,5,26,68
4,0,0,4,86,11,7,25,73
4,0,0,0,99,7,7,29,64
4,0,0,2,94,9,7,29,65
4,0,0,1,87,11,7,29,71
4,0,0,0,85,11,7,28,75
4,3,0,2,92,13,5,24,67
4,0,0,3,90,10,8,25,70
4,0,0,3,93,11,5,28,66
4,0,0,0,101,8,6,26,65
4,0,0,0,83,14,7,27,75
0,0,0,2,92,11,7,28,70
4,0,0,2,97,8,5,25,69
4,0,0,0,95,11,5,22,73
4,3,0,2,91,10,5,29,66
4,3,0,0,84,13,4,21,81
4,3,0,1,91,9,5,22,75
4,3,0,0,96,8,5,26,68
4,3,0,2,95,9,3,25,69
4,3,0,4,88,13,4,26,68
4,3,0,0,89,8,8,25,73
0,3,0,0,100,9,8,25,65
4,3,0,0,95,9,9,25,65
4,3,0,2,83,12,5,26,75
4,0,0,3,97,6,9,25,66
4,3,0,3,96,9,4,24,67
0,3,0,5,94,8,6,29,65
4,3,0,3,106,6,4,24,60
4,3,0,3,101,7,9,21,62
4,0,0,5,92,10,10,23,66
4,3,0,2,99,8,4,22,68
4,3,0,0,92,7,7,23,74
4,3,0,3,87,12,6,26,69
4,3,0,0,99,7,4,27,66
4,3,0,3,96,11,4,29,60
4,3,0,3,95,10,4,26,65
4,3,0,0,102,9,4,24,64
4,3,0,0,103,7,5,24,64
4,3,0,3,90,9,7,27,67
4,3,0,3,93,9,6,26,66
4,3,0,0,100,8,3,27,65
4,3,0,0,98,8,4,24,69
4,3,0,0,90,10,7,24,72
4,3,0,3,95,10,3,27,65
4,0,0,2,101,9,5,27,62
4,3,0,2,90,12,3,26,70
4,3,0,2,96,9,5,25,66
4,3,0,1,90,11,7,24,70
4,3,0,2,85,14,3,26,73
4,3,0,0,100,6,6,20,71
4,3,0,0,99,10,4,25,65
4,3,0,1,97,10,5,23,67
4,3,0,0,86,13,5,26,73
4,3,0,0,96,7,3,27,70
4,3,0,0,87,10,5,24,77
4,3,0,0,97,8,5,23,70
4,3,0,1,99,7,5,24,67
4,3,0,2,91,11,6,24,69
4,3,0,2,101,7,4,24,65
4,3,0,5,85,12,4,26,71
4,3,0,2,99,5,7,26,64
4,3,0,2,94,8,7,23,69
4,3,0,2,98,5,3,26,69
4,0,0,0,99,5,5,26,71
4,0,0,0,83,12,7,26,78
4,3,0,2,93,10,3,26,69
4,3,0,1,101,8,4,26,63
4,3,0,0,99,6,5,27,66
4,0,0,0,86,11,5,32,72
4,0,0,0,91,10,9,26,70
4,3,0,0,96,11,4,25,67
4,3,0,2,104,7,5,26,59
4,3,0,0,84,10,3,28,78
4,3,0,0,95,6,5,26,71
4,3,0,0,95,9,6,24,69
4,3,0,0,102,7,6,22,66
4,3,0,0,99,8,5,24,67
4,3,0,3,99,9,1,27,64
4,0,0,0,87,12,6,26,75
4,0,0,2,107,7,3,25,62
4,0,0,2,110,5,6,24,59
4,3,0,0,91,10,6,25,71
4,3,0,2,77,16,5,26,77
4,3,0,0,95,10,4,27,67
4,3,0,0,94,8,1,29,71
4,3,0,2,107,5,4,25,60
4,3,0,2,102,7,6,26,60
4,3,0,0,96,8,4,25,70
4,3,0,0,102,5,8,21,67
4,3,0,1,97,9,4,27,65
4,0,0,0,90,11,8,27,70
4,0,0,2,105,6,5,27,61
4,3,0,2,99,8,3,27,64
4,3,0,2,93,11,1,32,64
4,0,0,2,84,16,4,27,73
4,3,0,4,95,9,1,31,63
4,3,0,0,101,8,5,25,64
4,3,0,0,98,9,1,29,66
4,3,0,2,98,10,5,25,63
4,3,0,0,96,9,6,25,67
4,3,0,4,108,4,5,25,57
4,3,0,0,104,7,3,24,65
4,3,0,2,93,9,3,26,70
4,3,0,5,101,10,2,26,59
4,3,0,4,101,5,6,24,63
4,3,0,2,91,10,4,28,68
4,3,0,2,98,7,3,26,67
4,3,0,0,93,12,4,27,67
0,3,0,0,99,8,7,25,68
4,3,0,3,98,10,3,25,64
4,3,0,3,101,9,5,25,60
4,0,0,3,91,12,3,33,64
4,3,0,2,92,12,4,27,66
4,0,0,2,91,9,8,27,69
4,0,0,0,100,9,6,28,63
4,0,0,0,104,6,3,28,65
0,0,0,5,102,6,9,30,58
4,3,0,2,97,9,3,28,64
4,3,0,0,98,9,5,27,64
4,3,0,2,98,10,3,26,64
0,3,0,1,99,10,5,26,66
4,3,0,0,101,9,1,25,67
4,3,0,0,93,10,6,27,67
4,3,0,2,104,6,3,27,61
4,0,0,2,103,7,7,26,61
4,3,0,3,105,5,4,28,58
4,0,0,2,101,6,7,26,64
4,0,0,5,100,8,7,24,62
4,0,0,3,96,8,6,26,67
4,3,0,3,97,8,6,26,63
4,3,0,2,99,10,3,27,62
4,0,0,3,99,8,5,27,64
4,3,0,3,93,9,2,27,69
4,3,0,2,86,13,2,30,70
4,0,0,2,96,11,3,27,67
4,3,0,3,103,5,3,25,64
4,3,0,0,95,11,1,25,71
4,3,0,5,107,5,1,27,58
4,3,0,0,104,6,5,28,60
4,3,0,0,99,8,2,27,67
4,0,0,2,97,7,5,29,66
4,3,0,2,101,6,3,28,63
4,3,0,0,100,8,5,25,65
4,3,0,0,92,9,3,27,72
4,0,0,0,97,8,7,25,69
4,3,0,0,102,8,1,30,62
4,3,0,2,93,11,1,29,67
4,3,0,0,101,7,3,26,66
4,3,0,3,98,9,3,26,64
4,0,0,2,97,10,4,27,66
4,3,0,2,101,8,1,30,61
4,0,0,2,102,8,5,28,61
4,3,0,2,109,5,1,28,58
4,3,0,2,107,5,2,29,58
4,3,0,2,110,2,4,28,57
4,3,0,5,99,8,4,28,59
4,0,0,0,101,8,5,28,64
4,3,0,2,107,6,3,25,60
4,0,0,1,104,7,7,26,61
4,3,0,0,100,4,4,25,70
4,3,0,0,105,6,1,28,63
4,3,0,0,94,8,4,28,69
0,3,0,2,101,9,5,28,62
4,3,0,2,93,11,2,28,67
4,3,0,0,101,8,2,29,63
4,0,0,2,95,10,7,27,65
4,0,0,0,102,7,8,25,64
4,3,0,5,97,7,3,26,65
4,3,0,0,109,6,5,19,64
4,3,0,3,113,7,4,18,58
4,3,0,3,108,8,5,19,60
4,3,0,5,105,12,2,23,56
4,3,0,3,111,7,3,22,57
4,3,0,0,106,8,3,20,66
4,0,0,5,109,5,7,21,59
4,0,0,2,112,8,3,23,58
4,3,0,6,103,13,3,21,57
4,3,0,3,97,8,6,25,64
4,0,0,2,94,12,5,28,65
4,3,0,2,97,7,9,23,65
4,0,0,0,104,8,5,27,62
4,3,0,3,98,5,5,28,64
4,3,0,3,95,9,4,26,66
4,0,0,3,95,9,9,24,66
4,3,0,0,101,4,7,26,65
4,3,0,0,95,7,6,20,75
4,3,0,0,95,9,4,25,70
4,3,0,2,99,7,4,28,63
4,3,0,4,105,4,5,27,58
4,3,0,2,103,7,6,27,58
4,3,0,0,94,9,7,27,66
4,3,0,0,104,3,9,26,61
4,3,0,0,106,6,3,29,59
4,0,0,0,106,5,9,23,63
4,3,0,2,98,7,4,25,67
4,3,0,0,97,6,4,26,70
4,3,0,3,98,9,2,28,63
4,0,0,2,99,9,6,27,63
4,3,0,2,95,8,4,27,67
4,3,0,2,97,6,7,25,66
4,3,0,2,99,8,3,25,66
4,3,0,2,103,6,4,25,63
4,0,0,2,101,6,8,26,63
4,3,0,0,99,9,5,24,66
4,0,0,2,107,4,7,26,60
4,3,0,0,97,9,4,27,66
4,0,0,0,99,7,4,26,70
4,3,0,0,95,9,3,28,68
4,3,0,0,93,12,5,28,65
4,3,0,3,98,5,5,27,65
4,0,0,2,102,7,3,29,63
4,0,0,2,104,6,7,24,63
4,0,0,0,98,9,3,31,65
4,0,0,0,94,10,6,26,70
4,3,0,2,101,7,2,27,64
4,0,0,5,97,11,6,25,62
4,3,0,0,97,9,6,24,67
4,3,0,3,95,10,2,28,65
4,3,0,0,93,10,6,24,70
4,3,0,5,99,8,4,25,62
4,3,0,3,106,8,7,25,54
4,3,0,5,99,7,5,24,63
4,3,0,0,98,9,7,22,67
4,3,0,0,98,7,7,23,68
4,0,0,1,86,10,8,25,76
0,0,0,2,87,13,8,29,71
4,0,0,2,87,11,6,27,73
4,3,0,2,109,4,4,25,59
4,3,0,2,102,7,5,24,63
4,3,0,1,101,4,6,22,69
4,0,0,5,95,9,6,27,64
4,3,0,2,94,9,4,26,68
4,3,0,2,96,9,5,25,66
4,3,0,5,94,11,5,24,64
4,3,0,5,88,10,5,25,70
4,3,0,2,91,13,6,24,67
4,0,0,3,87,12,1,32,71
4,3,0,4,92,12,4,25,66
4,0,0,5,88,10,5,26,72
4,0,0,5,97,11,1,27,65
4,3,0,3,92,10,3,24,71
4,0,0,4,90,14,4,24,70
4,0,0,3,89,10,7,24,73
4,0,0,0,88,12,5,25,76
4,0,0,0,101,8,5,25,67
4,0,0,0,102,7,5,28,64
4,0,0,0,101,8,7,24,66
4,0,0,2,97,7,6,26,68
4,0,0,2,107,4,7,24,62
4,0,0,5,101,5,9,26,60
4,0,0,0,103,6,6,26,65
4,0,0,2,108,8,2,26,60
4,0,0,2,104,7,4,29,60
4,0,0,2,95,6,4,31,68
4,0,0,5,103,7,6,26,59
4,0,0,5,99,7,2,30,63
4,0,0,5,98,7,9,28,59
4,0,0,5,96,12,8,24,61
4,0,0,3,94,10,3,31,65
4,0,0,6,102,6,5,28,59
4,0,0,5,102,6,7,28,58
4,0,0,0,95,9,3,27,72
4,0,0,0,98,8,4,28,68
4,0,0,2,99,8,1,33,63
4,0,0,2,100,7,7,27,63
4,0,0,4,94,10,8,26,64
4,0,0,2,104,7,3,30,60
4,0,0,3,99,9,9,26,60
4,0,0,3,101,10,2,28,62
4,3,0,5,100,9,1,26,62
4,0,0,3,102,8,6,25,62
4,0,0,5,96,8,5,29,63
4,0,0,3,97,5,7,29,65
4,0,0,3,99,8,7,27,62
4,0,0,3,102,6,3,30,62
4,0,0,5,93,9,6,25,68
4,0,0,5,113,3,5,26,54
0,0,0,3,98,9,11,28,61
4,0,0,3,96,7,5,30,65
4,0,0,3,92,10,3,33,65
4,0,0,6,80,14,5,29,72
4,0,0,5,98,8,8,27,60
4,0,0,5,91,9,6,27,68
4,0,0,2,85,11,7,30,71
4,0,0,3,101,5,7,31,59
4,0,0,5,98,8,1,34,60
4,0,0,7,98,9,4,31,57
4,0,0,5,96,9,9,28,59
4,0,0,5,91,12,5,28,65
4,0,0,2,102,7,6,30,59
4,0,0,3,99,8,4,32,60
0,0,0,2,95,9,6,32,66
4,0,0,0,96,9,5,29,67
4,0,0,5,96,10,2,35,58
4,0,0,3,96,9,6,28,64
4,0,0,3,94,9,7,27,66
4,0,0,2,99,7,3,34,61
4,0,0,2,97,10,4,27,66
4,0,0,2,88,10,4,33,69
4,0,0,2,91,11,1,33,68
4,0,0,3,102,6,3,29,63
4,0,0,2,89,12,3,31,69
4,0,0,3,97,9,4,32,61
4,0,0,2,102,5,3,31,63
4,0,0,0,103,8,6,28,61
4,0,0,5,88,10,4,30,69
4,0,0,5,95,8,3,30,65
4,0,0,2,99,7,3,29,66
4,0,0,3,96,7,3,30,67
4,0,0,5,93,9,3,29,67
4,0,0,3,82,14,7,26,74
4,0,0,2,97,11,1,32,63
4,0,0,3,87,14,6,29,67
4,0,0,3,94,10,5,30,64
4,0,0,2,93,10,3,30,68
4,0,0,6,93,9,3,31,64
4,0,0,7,98,9,1,32,59
4,0,0,4,90,12,3,28,69
4,0,0,0,101,8,3,31,63
4,0,0,2,99,9,3,33,60
4,0,0,5,93,10,6,28,64
4,0,0,5,100,8,6,26,61
4,0,0,5,92,8,5,31,65
4,0,0,5,96,8,4,31,62
4,0,0,3,91,10,3,30,69
4,0,0,3,91,10,3,30,69
4,0,0,5,96,8,5,31,61
4,0,0,5,102,5,2,32,60
4,0,0,8,102,8,6,27,55
4,0,0,3,99,10,6,26,62
4,0,0,5,101,8,2,30,60
4,0,0,3,97,8,6,24,68
4,0,0,2,93,10,4,25,72
4,0,0,2,95,9,2,28,70
4,0,0,2,93,9,5,27,70
4,0,0,0,96,6,5,29,70
4,0,0,2,91,11,4,33,65
4,0,0,2,105,4,4,30,61
4,0,0,0,92,7,4,29,74
4,0,0,0,95,7,3,30,71
4,0,0,2,96,6,4,29,69
4,0,0,3,99,7,4,27,66
4,0,0,0,97,11,3,27,68
4,0,0,2,97,7,6,26,68
4,0,0,2,99,6,3,30,66
4,0,0,4,94,7,6,29,66
4,0,0,5,96,8,6,28,63
4,0,0,7,100,6,3,30,60
4,0,0,2,94,11,3,31,65
4,0,0,5,86,14,6,29,66
4,0,0,0,95,8,6,26,71
4,0,0,2,95,7,3,31,68
4,0,0,0,96,9,3,29,69
4,0,0,2,95,9,3,30,67
4,0,0,3,101,7,2,31,62
4,0,0,5,95,10,3,30,63
4,0,0,5,92,9,4,28,68
4,0,0,0,89,13,4,28,72
4,0,0,3,97,10,1,28,67
4,0,0,2,95,9,3,31,66
4,0,0,3,94,9,4,28,68
4,0,0,5,83,12,2,32,72
4,0,0,2,98,8,8,28,62
4,0,0,5,97,9,5,28,62
4,0,0,0,95,8,4,30,69
4,0,0,3,95,9,5,28,66
4,0,0,0,93,8,7,26,72
4,0,0,2,102,6,5,28,63
4,0,0,2,96,7,5,28,68
4,0,0,2,96,7,3,29,69
4,0,0,5,92,10,5,28,66
4,0,0,2,95,7,9,24,69
4,0,0,2,92,10,8,25,69
4,0,0,2,90,12,7,26,69
4,0,0,2,98,7,3,28,68
4,0,0,2,93,9,1,31,70
4,0,0,4,94,8,8,27,65
4,0,0,0,90,11,3,33,69
4,0,0,2,86,10,5,31,72
4,0,0,2,89,12,4,29,70
4,0,0,2,90,14,1,30,69
0,3,0,2,97,8,3,28,69
4,0,0,5,95,8,3,26,69
4,0,0,2,95,11,3,26,69
4,0,0,3,101,6,7,25,64
4,0,0,5,92,10,7,27,65
4,0,0,2,101,5,3,28,67
4,0,0,0,98,6,6,27,69
4,0,0,0,92,10,4,28,72
4,0,0,0,86,12,5,28,75
4,0,0,5,92,8,4,31,66
4,0,0,3,97,7,7,24,68
4,0,0,5,81,15,3,31,71
4,0,0,2,98,8,4,30,64
4,0,0,2,98,8,3,33,62
4,0,0,2,101,6,4,29,64
4,0,0,2,96,9,1,34,64
4,0,0,5,97,7,4,28,65
4,0,0,4,92,9,5,30,66
4,0,0,5,95,8,4,28,66
4,0,0,2,90,12,5,26,71
4,0,0,2,101,6,3,29,65
4,0,0,2,92,7,6,26,73
4,3,0,2,92,8,7,21,73
4,0,0,5,102,7,7,28,57
4,0,0,3,103,9,6,25,60
4,0,0,5,89,12,8,24,68
4,0,0,4,88,12,6,30,66
4,3,0,4,89,11,5,25,69
4,0,0,5,96,9,6,28,62
4,0,0,5,101,6,4,27,63
4,3,0,2,95,6,7,24,69
4,0,0,2,103,6,6,27,62
4,3,0,0,97,10,1,28,67
4,3,0,0,86,12,1,29,75
4,3,0,2,85,14,4,26,72
4,3,0,2,87,9,5,25,75
4,3,0,3,89,9,7,23,72
4,3,0,5,87,10,3,26,72
4,3,0,5,93,9,6,23,67
4,3,0,3,103,6,4,23,64
4,3,0,5,106,6,1,27,58
4,3,0,5,94,7,4,26,67
4,3,0,3,96,7,1,26,70
4,3,0,5,98,7,5,24,64
4,0,0,2,93,7,4,26,74
4,0,0,2,94,6,8,27,69
4,0,0,5,95,10,1,32,63
4,0,0,4,88,11,5,26,72
4,3,0,0,98,8,2,27,68
4,0,0,2,96,8,6,26,68
4,0,0,2,102,8,2,29,63
4,0,0,2,97,7,5,26,69
4,0,0,0,101,6,5,26,68
4,0,0,0,92,12,3,31,68
4,3,0,3,89,11,3,27,70
5,0,0,0,90,9,5,25,76
4,3,0,0,106,6,5,22,64
4,3,0,0,97,8,4,23,71
4,3,0,0,87,13,2,25,76
4,3,0,0,84,13,3,26,77
4,0,0,2,92,10,4,28,70
4,3,0,0,98,7,6,27,65
4,3,0,0,82,13,2,30,76
4,3,0,3,91,9,5,22,73
4,0,0,0,89,10,6,26,75
4,3,0,0,92,10,4,25,72
4,3,0,5,102,5,4,25,62
4,0,0,5,84,11,5,30,71
4,0,0,0,98,6,6,27,69
4,3,0,3,88,10,4,27,71
4,3,0,3,97,8,3,26,66
4,3,0,0,97,10,7,23,66
4,3,0,2,90,7,6,26,72
4,0,0,2,101,7,5,27,64
4,3,0,2,87,13,5,22,74
0,6,0,0,99,7,7,22,69
4,3,0,2,91,10,4,23,73
4,3,0,2,92,10,4,22,73
4,3,0,2,95,9,2,28,67
4,3,0,2,92,7,5,24,73
4,3,0,0,89,11,1,29,73
4,3,0,0,88,11,3,28,73
4,3,0,5,94,8,2,27,67
4,3,0,3,97,9,3,23,68
4,3,0,3,93,9,4,24,70
4,3,0,0,91,10,2,32,68
4,3,0,0,86,13,4,25,75
4,0,0,2,96,13,1,30,64
4,3,0,0,94,10,5,24,70
4,3,0,0,101,5,1,30,66
4,0,0,2,87,11,5,29,72
4,0,0,5,88,11,6,26,70
4,3,0,5,100,9,2,24,63
4,3,0,2,94,10,4,24,69
4,3,0,0,95,12,1,26,69
4,3,0,3,95,9,4,27,65
4,3,0,2,91,9,7,23,71
4,3,0,2,96,10,4,23,68
4,3,0,2,96,9,6,22,68
4,3,0,0,94,10,6,23,70
4,3,0,2,103,5,6,23,64
4,3,0,0,85,12,6,21,79
4,3,0,3,91,7,5,25,72
4,0,0,5,97,11,6,27,60
4,3,0,5,86,10,8,23,71
4,3,0,0,96,14,3,28,62
4,0,0,0,93,14,4,24,71
4,3,0,0,100,6,4,25,68
4,3,0,0,85,12,7,23,76
4,3,0,0,92,11,6,26,68
4,3,0,3,97,9,4,24,66
4,3,0,0,94,7,6,24,72
4,3,0,0,92,8,4,23,76
4,3,0,2,92,11,4,23,71
4,3,0,2,95,8,2,26,70
4,3,0,3,96,7,4,23,70
4,0,0,0,93,12,5,24,72
4,3,0,0,93,11,2,27,70
4,0,0,6,105,5,5,27,58
4,0,0,3,97,8,3,26,69
4,0,0,3,99,8,5,26,65
4,0,0,2,103,4,5,26,66
4,3,0,3,89,11,4,26,70
4,0,0,0,105,6,5,29,61
4,0,0,0,90,12,3,31,70
4,3,0,2,102,7,1,26,65
4,0,0,0,104,5,5,27,65
4,0,0,2,98,8,7,25,66
4,0,0,2,87,9,5,29,74
4,0,0,5,84,18,3,29,67
4,0,0,3,98,10,3,30,62
4,0,0,5,91,10,5,25,70
4,0,0,5,90,11,4,27,69
4,0,0,4,87,11,5,29,70
